file path,line count,code lines,complexity
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/CalculatorDropdown/index.js,20,17,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/CompareWithDatasetBox.jsx,101,93,2
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/ContourLinesBox/ContourLinesBox.jsx,205,182,1
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/ContourLinesBox/index.js,16,13,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/FeatureButtons.jsx,95,89,5
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/HeatmapBox/ColorPicker.jsx,103,88,6
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/HeatmapBox/ColorSelection.jsx,57,51,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/HeatmapBox/ColorSlider.jsx,231,207,14
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/HeatmapBox/ElevationColorChooser.jsx,112,97,1
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/HeatmapBox/HeatmapBox.jsx,228,209,4
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/HeatmapBox/OpacitySlider.jsx,116,104,1
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/HeatmapBox/index.js,15,12,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/HeatmapBox/util.js,107,94,2
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/ReferenceLevelBox.jsx,134,121,2
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/SharedComponents.jsx,79,69,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/TabBox.jsx,43,39,2
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/VolumeMeasurementItem.jsx,379,344,27
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/VolumeTypeOption.jsx,51,39,1
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/VolumeValuesBox.jsx,134,119,8
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/index.js,46,43,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/annotationItemStyles.js,137,132,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementModal/MeasurementInputModal.jsx,159,136,8
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementModal/MeasurementModal.jsx,239,218,19
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementModal/MeasurementModalOverlay.jsx,43,37,2
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementModal/index.js,25,22,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementPane/MeasurementBulkActionBar/MeasurementBulkActionBar.jsx,94,82,2
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementPane/MeasurementBulkActionBar/index.js,16,13,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementPane/MeasurementContextMenu/MeasurementContextMenu.jsx,158,149,1
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementPane/MeasurementContextMenu/index.js,21,18,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementPane/MeasurementList.jsx,103,85,8
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementPane/MeasurementPane.jsx,272,242,15
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementPane/Placeholder.jsx,48,43,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementPane/ScrollableContainer.jsx,8,7,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementPane/index.js,19,16,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementSettings/AddEditItemsButton.jsx,54,47,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementSettings/EmptyMeasurement.jsx,48,43,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementSettings/MeasurementSettings.jsx,210,183,16
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementSettings/index.js,31,28,1
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementShortcuts/Container.jsx,48,38,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementShortcuts/Content.jsx,38,31,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementShortcuts/ShortcutButton.jsx,65,57,4
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementSidebar/MeasurementSidebar.jsx,77,65,1
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementSidebar/index.js,12,10,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementSidebarPortal/MeasurementSidebarPortal.jsx,50,39,2
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementSidebarPortal/index.js,10,8,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementTemplatesList/Components.jsx,82,70,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementTemplatesList/MeasurementTemplateItem.jsx,142,125,4
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementTemplatesList/MeasurementTemplatesList.jsx,326,302,17
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementTemplatesList/TemplateListContent.jsx,91,83,2
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementTemplatesList/index.js,31,28,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementTemplatesList/measurementTypeIconMap.jsx,32,26,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementTools/MeasurementTools.jsx,134,117,6
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementTools/TemplateListMenu/TemplateListMenu.jsx,92,81,3
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementTools/TemplateListMenu/index.jsx,21,17,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementTools/index.js,20,17,1
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAbout/ModalAbout.jsx,88,81,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAbout/index.js,17,13,1
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAddDataSetToChart/actions.js,13,10,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAddDataSetToChart/helpers.js,23,19,1
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAddDataSetToChart/index.jsx,42,38,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAnnotationBuilder/DraggableWidget/index.jsx,61,54,1
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAnnotationBuilder/DraggableWidget/styles.js,27,24,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAnnotationBuilder/EditWidgetItems/DropdownEditor.jsx,152,138,4
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAnnotationBuilder/EditWidgetItems/index.jsx,100,95,3
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAnnotationBuilder/ItemTypes.js,2,2,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAnnotationBuilder/ModalAnnotationBuilder.jsx,34,31,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAnnotationBuilder/WidgetContainer/index.jsx,223,203,6
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAnnotationBuilder/WidgetContainer/styles.js,59,56,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAnnotationBuilder/WidgetItems/index.jsx,123,110,6
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAnnotationBuilder/WidgetList/index.jsx,140,129,8
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAnnotationBuilder/WidgetList/styles.js,67,64,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAnnotationBuilder/WidgetListItem/index.jsx,130,113,4
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAnnotationBuilder/WidgetListItem/styles.js,36,32,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAnnotationBuilder/index.js,20,17,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalAnnotationBuilder/styles.js,105,101,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalConvertDesignEntities/ModalContent.jsx,137,123,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalConvertDesignEntities/ModalConvertDesignEntities.jsx,124,107,6
/Users/madole/Code/Propeller/visualiser/app/containers/ModalConvertDesignEntities/index.js,19,16,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalCopyMeasurementToDataSet/actions.js,26,22,2
/Users/madole/Code/Propeller/visualiser/app/containers/ModalCopyMeasurementToDataSet/helpers.js,20,17,1
/Users/madole/Code/Propeller/visualiser/app/containers/ModalCopyMeasurementToDataSet/index.jsx,39,35,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalCopyTerrainCleanupToDataSet/index.jsx,30,26,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalDeleteDataset/ModalDeleteDataset.jsx,34,32,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalDeleteDataset/index.js,11,9,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalDeleteSite/ModalDeleteSite.jsx,34,32,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalDeleteSite/index.js,11,9,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalDesignElevationOffset/ModalDesignElevationOffset.jsx,144,129,7
/Users/madole/Code/Propeller/visualiser/app/containers/ModalDesignElevationOffset/index.js,17,14,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalOrganiseDesignFiles/CreateFolder.jsx,137,128,2
/Users/madole/Code/Propeller/visualiser/app/containers/ModalOrganiseDesignFiles/DeleteFiles.jsx,144,126,5
/Users/madole/Code/Propeller/visualiser/app/containers/ModalOrganiseDesignFiles/ModalOrganiseDesignFiles.jsx,282,266,32
/Users/madole/Code/Propeller/visualiser/app/containers/ModalOrganiseDesignFiles/MoveFiles.jsx,94,84,1
/Users/madole/Code/Propeller/visualiser/app/containers/ModalOrganiseDesignFiles/index.js,19,17,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalPdf/ModalPdf.jsx,565,522,5
/Users/madole/Code/Propeller/visualiser/app/containers/ModalPdf/index.js,25,21,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalPointCloud/Components.jsx,109,98,2
/Users/madole/Code/Propeller/visualiser/app/containers/ModalPointCloud/ModalPointCloud.jsx,377,348,8
/Users/madole/Code/Propeller/visualiser/app/containers/ModalPointCloud/index.js,22,19,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalRequestAccess/ModalRequestAccess.jsx,72,67,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalRequestAccess/index.js,16,13,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalRequestAccess/styles.js,35,32,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalRoot/ModalRoot.jsx,75,67,1
/Users/madole/Code/Propeller/visualiser/app/containers/ModalRoot/index.js,8,6,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalSelectDataSet/actions.js,6,5,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalSelectDataSet/index.jsx,68,61,1
/Users/madole/Code/Propeller/visualiser/app/containers/ModalSelectDataSet/translate.js,7,5,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalSetComparisonDataSet/actions.js,8,6,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalSetComparisonDataSet/index.jsx,33,29,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalShareAnnotation/ModalShareAnnotation.jsx,204,184,1
/Users/madole/Code/Propeller/visualiser/app/containers/ModalShareAnnotation/index.js,17,15,0
/Users/madole/Code/Propeller/visualiser/app/containers/ModalUploadFiles/DropZone.jsx,90,81,1
/Users/madole/Code/Propeller/visualiser/app/containers/ModalUploadFiles/ModalUploadFiles.jsx,255,225,14
/Users/madole/Code/Propeller/visualiser/app/containers/ModalUploadFiles/index.js,27,24,0
/Users/madole/Code/Propeller/visualiser/app/containers/PhotoPane/PhotoPane.jsx,608,534,39
/Users/madole/Code/Propeller/visualiser/app/containers/PhotoPane/index.js,52,48,1
/Users/madole/Code/Propeller/visualiser/app/containers/RasterLayers/RasterLayers.jsx,204,192,7
/Users/madole/Code/Propeller/visualiser/app/containers/RasterLayers/index.js,59,56,0
/Users/madole/Code/Propeller/visualiser/app/containers/SettingsMenu/SettingsMenu.jsx,367,346,8
/Users/madole/Code/Propeller/visualiser/app/containers/SettingsMenu/index.js,31,27,0
/Users/madole/Code/Propeller/visualiser/app/containers/ShapeEditor/ShapeEditor.jsx,143,128,3
/Users/madole/Code/Propeller/visualiser/app/containers/ShapeEditor/index.js,30,26,0
/Users/madole/Code/Propeller/visualiser/app/containers/SiteChooser/SiteChooser.jsx,346,307,8
/Users/madole/Code/Propeller/visualiser/app/containers/SiteChooser/index.js,31,28,1
/Users/madole/Code/Propeller/visualiser/app/containers/SlopeHeatmap/SlopeHeatmap.jsx,123,104,10
/Users/madole/Code/Propeller/visualiser/app/containers/SlopeHeatmap/index.js,30,27,0
/Users/madole/Code/Propeller/visualiser/app/containers/SurveySidebar/SidebarHeader.jsx,42,37,0
/Users/madole/Code/Propeller/visualiser/app/containers/SurveySidebar/SurveySidebar.jsx,82,70,1
/Users/madole/Code/Propeller/visualiser/app/containers/SurveySidebar/index.js,17,14,0
/Users/madole/Code/Propeller/visualiser/app/containers/SurveySidebarPortal/SurveySidebarPortal.jsx,51,39,2
/Users/madole/Code/Propeller/visualiser/app/containers/SurveySidebarPortal/index.js,10,8,0
/Users/madole/Code/Propeller/visualiser/app/containers/SurveyVectorLayers/SurveyVectorLayers.jsx,44,38,1
/Users/madole/Code/Propeller/visualiser/app/containers/SurveyVectorLayers/index.js,17,14,0
/Users/madole/Code/Propeller/visualiser/app/containers/SurveysPane/SurveysPane.jsx,79,73,0
/Users/madole/Code/Propeller/visualiser/app/containers/SurveysPane/index.js,11,9,0
/Users/madole/Code/Propeller/visualiser/app/containers/TerrainCleanups/TerrainCleanupFolderOverlayMenu.jsx,75,67,0
/Users/madole/Code/Propeller/visualiser/app/containers/TerrainCleanups/TerrainCleanupItemOverlayMenu.jsx,261,243,12
/Users/madole/Code/Propeller/visualiser/app/containers/TerrainCleanups/TerrainCleanupListItem.jsx,146,130,8
/Users/madole/Code/Propeller/visualiser/app/containers/TerrainCleanups/TerrainCleanups.jsx,148,135,5
/Users/madole/Code/Propeller/visualiser/app/containers/TerrainCleanups/TerrainCleanupsPaneHeader.jsx,129,115,3
/Users/madole/Code/Propeller/visualiser/app/containers/ThumbnailPane/ThumbnailPane.jsx,68,62,2
/Users/madole/Code/Propeller/visualiser/app/containers/ThumbnailPane/index.js,46,40,3
/Users/madole/Code/Propeller/visualiser/app/containers/TimelinePane/ActiveSegments.jsx,36,31,0
/Users/madole/Code/Propeller/visualiser/app/containers/TimelinePane/BaseLines.jsx,42,36,0
/Users/madole/Code/Propeller/visualiser/app/containers/TimelinePane/DateLabel.jsx,49,45,1
/Users/madole/Code/Propeller/visualiser/app/containers/TimelinePane/PrimaryStopMarker.jsx,33,29,0
/Users/madole/Code/Propeller/visualiser/app/containers/TimelinePane/SliderWidget.jsx,40,32,0
/Users/madole/Code/Propeller/visualiser/app/containers/TimelinePane/StopInTime.jsx,64,58,3
/Users/madole/Code/Propeller/visualiser/app/containers/TimelinePane/TimelinePane.jsx,276,221,14
/Users/madole/Code/Propeller/visualiser/app/containers/TimelinePane/index.js,34,31,1
/Users/madole/Code/Propeller/visualiser/app/containers/TimelinePane/styles.jsx,15,14,0
/Users/madole/Code/Propeller/visualiser/app/containers/TimelinePane/utils.js,32,26,3
/Users/madole/Code/Propeller/visualiser/app/containers/ToasterRoot/index.js,11,9,0
/Users/madole/Code/Propeller/visualiser/app/containers/ToolBar/ExportContextMenu.jsx,83,77,4
/Users/madole/Code/Propeller/visualiser/app/containers/ToolBar/ToolBar.jsx,194,174,1
/Users/madole/Code/Propeller/visualiser/app/containers/ToolBar/ToolBarButton.jsx,156,131,9
/Users/madole/Code/Propeller/visualiser/app/containers/VerticalTabBar/Bar.jsx,22,19,1
/Users/madole/Code/Propeller/visualiser/app/containers/VerticalTabBar/Tab.jsx,69,61,6
/Users/madole/Code/Propeller/visualiser/app/containers/VerticalTabBar/TabBar.jsx,35,29,1
/Users/madole/Code/Propeller/visualiser/app/containers/VerticalTabBar/VerticalTabBar.jsx,150,137,12
/Users/madole/Code/Propeller/visualiser/app/containers/VerticalTabBar/index.js,14,11,0
/Users/madole/Code/Propeller/visualiser/app/core/CesiumSurfaceShadeImageryProvider/SurfaceShadeImageryProvider.js,329,275,16
/Users/madole/Code/Propeller/visualiser/app/core/CesiumSurfaceShadeImageryProvider/TileRenderer.js,257,216,8
/Users/madole/Code/Propeller/visualiser/app/core/CesiumSurfaceShadeImageryProvider/renderContourLabels.js,127,97,10
/Users/madole/Code/Propeller/visualiser/app/core/CesiumSurfaceShadeImageryProvider/util/createShaderProgram.js,37,31,2
/Users/madole/Code/Propeller/visualiser/app/core/CesiumSurfaceShadeImageryProvider/util/transformGradientStops.js,59,49,2
/Users/madole/Code/Propeller/visualiser/app/core/CoordinateConverter.js,48,43,1
/Users/madole/Code/Propeller/visualiser/app/core/InteractiveColorProperty.js,70,54,4
/Users/madole/Code/Propeller/visualiser/app/core/activeBetaFeatures.js,50,45,3
/Users/madole/Code/Propeller/visualiser/app/core/activeFeatureToggles.js,1,1,0
/Users/madole/Code/Propeller/visualiser/app/core/annotationName.js,27,23,2
/Users/madole/Code/Propeller/visualiser/app/core/annotationShouldDrapeOverTerrain.js,33,26,5
/Users/madole/Code/Propeller/visualiser/app/core/buildConfig.js,2,2,0
/Users/madole/Code/Propeller/visualiser/app/core/canDxfLayerBeDisplayed.js,12,10,2
/Users/madole/Code/Propeller/visualiser/app/core/cartographicsToGeoJSON.js,87,75,9
/Users/madole/Code/Propeller/visualiser/app/core/centroidOfCartographics.js,47,37,7
/Users/madole/Code/Propeller/visualiser/app/core/checkBoundingSpheresCollide.js,7,6,0
/Users/madole/Code/Propeller/visualiser/app/core/clampKml.js,46,41,10
/Users/madole/Code/Propeller/visualiser/app/core/clientInfo.js,42,34,4
/Users/madole/Code/Propeller/visualiser/app/core/colors.js,108,96,3
/Users/madole/Code/Propeller/visualiser/app/core/computeTimeIntervals.js,175,153,14
/Users/madole/Code/Propeller/visualiser/app/core/constantActionTypes.js,272,225,0
/Users/madole/Code/Propeller/visualiser/app/core/constantAppFeatures.js,5,3,0
/Users/madole/Code/Propeller/visualiser/app/core/constantCharacters.js,16,15,0
/Users/madole/Code/Propeller/visualiser/app/core/constantItemDefinitions.js,345,340,5
/Users/madole/Code/Propeller/visualiser/app/core/constantMeasurementWorkflows.js,5,3,0
/Users/madole/Code/Propeller/visualiser/app/core/constantPermissionRequirements.js,32,29,0
/Users/madole/Code/Propeller/visualiser/app/core/constantPrimitiveTypes.js,18,12,0
/Users/madole/Code/Propeller/visualiser/app/core/constantSurfaceTypes.js,11,10,0
/Users/madole/Code/Propeller/visualiser/app/core/constantTabs.js,7,7,0
/Users/madole/Code/Propeller/visualiser/app/core/constantTerrainEditTypes.js,3,3,0
/Users/madole/Code/Propeller/visualiser/app/core/constantValues.js,39,30,0
/Users/madole/Code/Propeller/visualiser/app/core/constantVolumeTypes.js,30,25,0
/Users/madole/Code/Propeller/visualiser/app/core/constants.js,335,260,0
/Users/madole/Code/Propeller/visualiser/app/core/constantsSidebar.js,6,5,0
/Users/madole/Code/Propeller/visualiser/app/core/csvUtils.js,45,34,5
/Users/madole/Code/Propeller/visualiser/app/core/date.js,46,34,4
/Users/madole/Code/Propeller/visualiser/app/core/defaultProjection.js,7,5,0
/Users/madole/Code/Propeller/visualiser/app/core/delayFor.js,6,5,0
/Users/madole/Code/Propeller/visualiser/app/core/dotsOnMapsUtils.js,6,5,1
/Users/madole/Code/Propeller/visualiser/app/core/dxfExport.js,101,90,9
/Users/madole/Code/Propeller/visualiser/app/core/epsgUnits.js,73,71,0
/Users/madole/Code/Propeller/visualiser/app/core/error.js,58,45,9
/Users/madole/Code/Propeller/visualiser/app/core/errorConstants.js,1069,1054,0
/Users/madole/Code/Propeller/visualiser/app/core/es6ToWhenPromise.js,6,5,0
/Users/madole/Code/Propeller/visualiser/app/core/fetchDxfJson.js,30,27,3
/Users/madole/Code/Propeller/visualiser/app/core/fetchDxfLayerJson.js,87,83,7
/Users/madole/Code/Propeller/visualiser/app/core/fetchImage.js,10,9,1
/Users/madole/Code/Propeller/visualiser/app/core/fetchJson.js,10,9,1
/Users/madole/Code/Propeller/visualiser/app/core/fetchText.js,10,9,1
/Users/madole/Code/Propeller/visualiser/app/core/filenameify.js,5,4,0
/Users/madole/Code/Propeller/visualiser/app/core/findEntityInViewerById.js,14,11,3
/Users/madole/Code/Propeller/visualiser/app/core/formatDuration.js,20,18,0
/Users/madole/Code/Propeller/visualiser/app/core/formatEditGeolocationValue.js,14,11,1
/Users/madole/Code/Propeller/visualiser/app/core/generateMachineTrailTimeIntervals.js,35,30,3
/Users/madole/Code/Propeller/visualiser/app/core/geoExtentToRectangle.js,22,18,0
/Users/madole/Code/Propeller/visualiser/app/core/getCartographicsAndTypeFromEntity.js,38,34,4
/Users/madole/Code/Propeller/visualiser/app/core/getDesignWarningText.js,159,139,25
/Users/madole/Code/Propeller/visualiser/app/core/getDirtmateTimeInSeconds.js,17,12,0
/Users/madole/Code/Propeller/visualiser/app/core/getElevationFromGeolocation.js,17,12,2
/Users/madole/Code/Propeller/visualiser/app/core/getExtraLambdaConfig.js,6,5,1
/Users/madole/Code/Propeller/visualiser/app/core/getFeatureInfoFromEntity.js,26,21,3
/Users/madole/Code/Propeller/visualiser/app/core/getHasWebGL.js,9,8,2
/Users/madole/Code/Propeller/visualiser/app/core/getLayerClampToGround.js,10,8,4
/Users/madole/Code/Propeller/visualiser/app/core/getPropellerProj4.js,30,26,2
/Users/madole/Code/Propeller/visualiser/app/core/getReferenceLevelFromProps.js,31,26,3
/Users/madole/Code/Propeller/visualiser/app/core/getShareURL.js,8,6,0
/Users/madole/Code/Propeller/visualiser/app/core/getSourcePhotoTimeInMilliseconds.js,14,11,3
/Users/madole/Code/Propeller/visualiser/app/core/getStandardContourColors.js,9,8,2
/Users/madole/Code/Propeller/visualiser/app/core/getTypeFromCartographics.js,9,6,1
/Users/madole/Code/Propeller/visualiser/app/core/getUnitsForDensityCalculation.js,12,9,1
/Users/madole/Code/Propeller/visualiser/app/core/getVolumeValuesText.js,20,18,0
/Users/madole/Code/Propeller/visualiser/app/core/gradientCalculations.js,12,10,1
/Users/madole/Code/Propeller/visualiser/app/core/httpStatusCodes.js,8,8,0
/Users/madole/Code/Propeller/visualiser/app/core/iconLibrary.js,16,14,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/Chart.jsx,15,14,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/ChartLeft.jsx,17,16,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/ChartLeftDisabled.jsx,22,21,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/ChartRight.jsx,21,20,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/ChartRightDisabled.jsx,25,24,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/Circle.jsx,13,12,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/CircleHalf.jsx,12,11,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/Csv.jsx,10,9,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/CursorMove.jsx,10,9,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/Dataset.jsx,13,12,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/DatasetSurface.jsx,14,13,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/DateTime.jsx,12,11,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/DeleteConfirm.jsx,12,11,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/EarthBox.jsx,10,9,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/EditBox.jsx,12,11,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/EditShape.jsx,12,11,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/Elevation.jsx,12,11,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/FileExport.jsx,10,9,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/FileMultiple.jsx,10,9,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/Line.jsx,12,11,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/Machine.jsx,13,12,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/MaterialProperties.jsx,12,11,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/Measurements.jsx,15,13,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/Pdf.jsx,10,9,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/Point.jsx,12,11,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/Polygon.jsx,12,11,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/PoweredByPropeller.jsx,100,98,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/SettingsBox.jsx,10,9,0
/Users/madole/Code/Propeller/visualiser/app/core/icons/WeatherIcon.jsx,37,31,1
/Users/madole/Code/Propeller/visualiser/app/core/icons/index.jsx,146,138,0
/Users/madole/Code/Propeller/visualiser/app/core/interpolateCartographicLine.js,42,34,6
/Users/madole/Code/Propeller/visualiser/app/core/interpolateCartographics.js,12,8,0
/Users/madole/Code/Propeller/visualiser/app/core/isDxfLayerClampable.js,5,3,0
/Users/madole/Code/Propeller/visualiser/app/core/isEntityInteractable.js,7,6,3
/Users/madole/Code/Propeller/visualiser/app/core/isMachineStatusUpToDate.js,9,6,0
/Users/madole/Code/Propeller/visualiser/app/core/isMultiVolumeImageryLayerActive.js,6,4,0
/Users/madole/Code/Propeller/visualiser/app/core/itemAllowsPrimitiveType.js,15,14,3
/Users/madole/Code/Propeller/visualiser/app/core/itemRequiresTerrain.js,10,9,2
/Users/madole/Code/Propeller/visualiser/app/core/listFilters.js,210,200,0
/Users/madole/Code/Propeller/visualiser/app/core/machineStatusStrings.js,26,23,1
/Users/madole/Code/Propeller/visualiser/app/core/makeInteractMaterialColorProperty.js,114,95,16
/Users/madole/Code/Propeller/visualiser/app/core/makeMesh.js,257,225,9
/Users/madole/Code/Propeller/visualiser/app/core/makeOutlineMesh.js,136,116,4
/Users/madole/Code/Propeller/visualiser/app/core/markerPromises.js,83,71,2
/Users/madole/Code/Propeller/visualiser/app/core/markupToText.js,10,9,1
/Users/madole/Code/Propeller/visualiser/app/core/mathAlgorithm.js,19,14,1
/Users/madole/Code/Propeller/visualiser/app/core/measurementStrings.js,150,147,2
/Users/madole/Code/Propeller/visualiser/app/core/platformInfo.js,4,3,1
/Users/madole/Code/Propeller/visualiser/app/core/qualityCheckAnnotation.js,55,49,10
/Users/madole/Code/Propeller/visualiser/app/core/queueRequest.js,99,84,5
/Users/madole/Code/Propeller/visualiser/app/core/rectangleToCartographics.js,13,11,0
/Users/madole/Code/Propeller/visualiser/app/core/refinePolygon.js,46,40,4
/Users/madole/Code/Propeller/visualiser/app/core/shortUniqueId.js,20,16,0
/Users/madole/Code/Propeller/visualiser/app/core/shouldEnableComparisonSurface.js,8,6,1
